0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,401,PEIXE SALGADO PIRANHA,8200401,82004,8200401,82004,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,501,PEIXE EM FILE CONGELADO PIRANHA,8200501,82005,8200501,82005,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,1101,PEIXE INTEIRO PACU,8201101,82011,8201101,82011,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,1102,PEIXE INTEIRO PACUACU,8201102,82011,8201102,82011,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,1103,PEIXE INTEIRO PACU CHICO,8201103,82011,8201103,82011,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,1104,PEIXE INTEIRO PACU MIRIM,8201104,82011,8201104,82011,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,1105,PEIXE INTEIRO PACU CHATO,8201105,82011,8201105,82011,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,1106,PEIXE INTEIRO PACU BRANCO,8201106,82011,8201106,82011,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,1107,PEIXE INTEIRO PACUGUACU,8201107,82011,8201107,82011,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,1108,PEIXE INTEIRO PACU AZUL,8201108,82011,8201108,82011,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,1109,PEIXE INTEIRO BATUQUEIRO,8201109,82011,8201109,82011,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,1110,PEIXE INTEIRO PIROSCA,8201110,82011,8201110,82011,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,1111,PEIXE INTEIRO PACUTINGA,8201111,82011,8201111,82011,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,1112,PEIXE INTEIRO PEVA,8201112,82011,8201112,82011,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,1113,PEIXE INTEIRO PACUPEVA,8201113,82011,8201113,82011,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,1114,PEIXE INTEIRO PACUPEBA,8201114,82011,8201114,82011,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,1115,PEIXE INTEIRO MAFURA,8201115,82011,8201115,82011,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,1116,PEIXE INTEIRO PEBA,8201116,82011,8201116,82011,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,1117,PEIXE INTEIRO CAPADINHO,8201117,82011,8201117,82011,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,1118,PEIXE INTEIRO ABEL,8201118,82011,8201118,82011,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,1119,PEIXE INTEIRO CORONA,8201119,82011,8201119,82011,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,1120,PEIXE INTEIRO CARANHA,8201120,82011,8201120,82011,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,1121,PEIXE INTEIRO PANARE,8201121,82011,8201121,82011,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,1201,PEIXE EM POSTAS PACU,8201201,82012,8201201,82012,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,1301,PEIXE EM FILE FRESCO PACU,8201301,82013,8201301,82013,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,1401,PEIXE SALGADO PACU,8201401,82014,8201401,82014,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,1501,PEIXE EM FILE CONGELADO PACU,8201501,82015,8201501,82015,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2002,82,Grupo - 82 - Pescados de água-doce,63 a 69,82,2101,PEIXE INTEIRO TAMBAQUI,8202101,82021,8202101,82021,09201,,09201,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
